actual_Voc,actual_Jsc,actual_FF,actual_eta,pred_XGBoost_Voc,pred_XGBoost_Jsc,pred_XGBoost_FF,pred_XGBoost_eta,pred_RandomForest_Voc,pred_RandomForest_Jsc,pred_RandomForest_FF,pred_RandomForest_eta,pred_GradientBoosting_Voc,pred_GradientBoosting_Jsc,pred_GradientBoosting_FF,pred_GradientBoosting_eta,pred_LinearRegression_Voc,pred_LinearRegression_Jsc,pred_LinearRegression_FF,pred_LinearRegression_eta,pred_RidgeRegression_Voc,pred_RidgeRegression_Jsc,pred_RidgeRegression_FF,pred_RidgeRegression_eta,pred_KNeighborsRegressor_Voc,pred_KNeighborsRegressor_Jsc,pred_KNeighborsRegressor_FF,pred_KNeighborsRegressor_eta,pred_ANN_Voc,pred_ANN_Jsc,pred_ANN_FF,pred_ANN_eta,pred_CNN_Voc,pred_CNN_Jsc,pred_CNN_FF,pred_CNN_eta,pred_RNN_Voc,pred_RNN_Jsc,pred_RNN_FF,pred_RNN_eta
1.528318,15.56605299,80.7232,19.2039,1.4845779,20.771025,80.35547,25.031776,1.4931339140000082,18.63474344331989,80.2200864000002,21.991839000000144,1.466254107550006,24.00324083748624,81.05776941416107,28.65192795976965,1.4763296771478531,23.63738625739965,77.05145781807798,25.600627714936746,1.4763275266750635,23.63624472123974,77.0510539235554,25.599675355015737,1.4898994,22.459992964,78.27088,25.58104,1.54104,17.046959,79.31057,20.182156,1.5064864,16.712307,79.61673,19.387875,1.5196717,16.424168,79.46032,19.518238
1.635146,15.71327203,80.454,20.6714,1.5795611,15.845313,80.601746,21.168692,1.5811047799999944,16.78041715127989,81.06484200000013,21.39402999999994,1.5412104866128855,17.597448367400958,79.84231520584927,21.58057535010209,1.5329542782301633,19.34714705134605,77.81308155271086,22.982868348585075,1.532925815889592,19.347391346365875,77.81246122708049,22.98268686653729,1.576209,18.454526736,81.31222,23.379520000000003,1.6067848,16.229774,81.07187,20.721222,1.6243339,15.247658,81.459526,20.213833,1.6357671,15.414236,80.408714,20.647028
1.295678,5.73641221,70.8695,5.2674,1.3160034,7.1903563,71.49153,6.772884,1.3221611294999958,7.992723399964951,70.58110690000024,7.8498363000000415,1.3693439938731806,13.14258246777917,71.24807410045582,13.354248708057552,1.3774982489945915,16.349755024167592,71.40583143009279,16.353787644589257,1.3775258198833984,16.351041524094256,71.4075846236103,16.35596872925218,1.3426812,15.429071524000005,76.14658,16.19912,1.3320823,6.4284134,74.83228,6.6767263,1.2825962,4.9430313,74.597015,6.007019,1.3532627,6.079237,76.025986,6.228697
1.41637,24.59542086,81.7681,28.4849,1.45589,21.385645,79.35665,26.06894,1.4380587417142858,21.283798870510022,81.01235292857133,24.75429116428569,1.423637114368935,20.501294327178908,79.46666492156048,23.98271923137087,1.4208774836586646,19.94495072439991,75.97587843985778,22.32010390036109,1.420887282928069,19.94473203389862,75.97591903727691,22.31989496729229,1.4681724000000005,20.824954726,83.00232,25.4153,1.4359546,24.064363,81.30731,27.912191,1.4219432,24.672249,81.55641,28.311718,1.4482167,24.076557,80.183304,27.778137
1.515461,16.71928982,79.0306,20.0243,1.518614,16.84429,80.19478,20.05494,1.5186921378095175,16.800740876629558,79.25259366285646,20.211073919999905,1.524771857445965,16.962360489370994,81.90650781183527,20.87302897440824,1.573117189986076,16.37518440081894,78.44446879114149,20.60863571577513,1.5730765483975782,16.376670961470886,78.4438140626242,20.609544648401226,1.5198224,17.613585648,79.83514,21.36612,1.5144,17.858385,78.67841,20.859867,1.5293928,17.473166,78.753815,20.970608,1.5174998,16.808098,78.9507,19.915146
1.258056,20.61205462,80.8065,20.954,1.268198,19.994705,80.46588,20.920555,1.2774889340000066,20.202865564579977,80.00661799999945,20.652869999999883,1.3252977187903583,18.33712568352086,78.71510768168203,18.37513239150401,1.2858978381910102,17.123310740538724,79.75749996393156,18.62036402545814,1.285953085914113,17.124052329794594,79.75620590597924,18.621418565885847,1.3026378,21.486142540000003,82.18128,23.041880000000003,1.3121065,19.74951,82.62868,21.6041,1.2771282,20.16128,82.268616,21.378965,1.2720467,20.392267,82.21459,21.570621
1.51754,15.2337305,80.1307,18.5244,1.5177695,16.559727,80.206314,20.235445,1.5002659153333426,16.160228107426708,80.01469373333387,19.342152533333408,1.476070722213331,19.01280397342501,79.35421932058901,23.9384922700092,1.483667893751759,17.306694466998366,72.20835161947629,18.7349739196206,1.4836622862376694,17.307732252326467,72.20967898413657,18.736386834819516,1.5011656,17.939335472,76.60774,20.308160000000004,1.4775922,16.6493,77.63762,18.830389,1.5146657,16.026936,80.34991,18.483004,1.530448,15.93851,78.35251,18.821777
1.501584,22.96431742,73.4405,25.3244,1.4938024,22.559774,71.05032,23.664713,1.499745359436503,22.749364890269124,72.20550215317455,24.62026335555551,1.4892848126919984,21.29697253135664,72.94534063935252,21.495906888404683,1.499728554845525,17.48812169692816,68.1077393125431,18.075331776237928,1.4997140365800523,17.488955546829008,68.11034587489755,18.07675301201301,1.4742334,22.105912976000003,69.90104,22.86476,1.4779658,22.691093,73.92057,24.62244,1.4822475,23.550568,72.81385,25.09429,1.45678,23.40566,74.12231,25.010294
1.212951,1.482971,28.2215,0.5076,1.3709501,15.220337,65.44466,13.8243065,1.399721764145457,17.109836929077805,71.59611259999993,17.454530990909138,1.3573900856722845,12.829229334180278,68.84023017501224,13.954054157711218,1.3581890992457697,13.870959708308815,71.75127990632694,14.766376285880831,1.358218545033763,13.872910353125564,71.75290128214453,14.768871467361308,1.4361424,18.261696986,77.60441999999999,20.73564,1.109339,4.4342422,37.20983,2.9130497,1.2300373,4.532134,26.957642,-0.77736855,1.2338461,1.7238255,27.7089,-0.46939087
1.612103,33.6302201,56.7523,30.7685,1.6285424,32.582253,55.81307,29.372374,1.680578596000012,32.9701611185199,56.44146060000003,30.40839560000009,1.6650342593583076,29.92792212508052,63.089924986625896,29.584366131011777,1.5651756508044028,25.493872700796096,69.56033183145847,26.85823488178984,1.5651412059418632,25.491944297350997,69.56251864862567,26.856665492724517,1.8391294,33.377564526,50.18232,29.672099999999997,2.0136013,34.588333,49.91404,31.864456,1.973013,33.917244,50.669548,31.139194,1.6447141,32.981117,54.80722,29.985626
1.386206,24.71707659,82.7206,28.3425,1.4874085,21.392298,75.68644,24.146852,1.5863956699999942,22.63350947634008,70.20413059999991,23.89527099999998,1.478676062820858,23.61300896290693,70.66487330041085,23.019090447383974,1.617800748410552,21.71749292915376,75.72156937233058,25.853492000377784,1.6177422740705636,21.716816851782063,75.72162720032566,25.852212898904305,1.4657574,22.48964793,82.86424,27.28334,1.4499211,22.868404,82.14641,27.251259,1.4803857,24.102774,79.259995,28.533398,1.443197,23.775759,78.16785,26.494678
1.508292,15.78053089,78.6744,18.7258,1.5383081,16.573118,80.97372,19.804153,1.5104044356000002,17.140465436215994,80.83134870000008,20.922640259999955,1.5504331460181544,16.936571160612846,80.68693315755205,20.656515821366654,1.604454472123533,12.43384765824606,78.35926431623443,17.136449072484567,1.6043970205352478,12.436374860723076,78.3582275438766,17.138088430399545,1.5950742000000002,16.863307342,79.12808,21.35306,1.5279318,17.536865,77.9407,20.50825,1.5430176,15.784851,76.43679,18.560966,1.4906346,16.70149,79.046555,19.210875
1.383057,30.83953942,84.3483,35.9769,1.3838505,30.05538,83.69513,34.76818,1.384297818000005,30.643949458919835,83.44295020000004,35.38788699999992,1.3999234465128312,27.434204333287298,81.31466554385064,31.366112692483032,1.433793076527698,24.95241052040201,77.63555108278275,26.898288401049008,1.4338067154267755,24.95069440923457,77.63488619570128,26.89675229411197,1.3821172,26.636775494000005,83.3827,30.6747,1.3867563,29.386435,83.099945,33.486298,1.3832904,31.302998,83.661964,36.29651,1.3865286,30.689394,83.88169,35.675045
1.318362,32.61291289,84.9486,36.5242,1.3776574,28.884,86.56704,32.694027,1.4449790140000005,27.91654757038004,78.43915759999997,31.22636699999997,1.4123099775365842,28.92295499816777,85.63002331310271,35.5264734500408,1.4301536932375707,27.344012805142032,82.1861587178,30.636455490700484,1.4301670165628704,27.341367690746143,82.18407910289856,30.633563203742952,1.3730504,29.841457428,81.38579999999999,33.42054,1.3504764,30.16821,83.40016,33.978207,1.305647,31.914356,85.64181,36.19289,1.3232771,32.18584,86.4208,36.947712
1.529469,25.59663283,84.8896,33.2336,1.5650126,22.520803,81.9446,26.46763,1.5094616489999986,21.39223561643999,81.09945750000007,26.143027799999995,1.5504398113584783,21.75486276688612,77.42142693125103,25.779545726105752,1.5751800964825462,23.174802730808352,80.09928276341648,27.905775795868852,1.5751424416965585,23.173758655639748,80.09782376975775,27.9039500091528,1.5145817999999998,24.974220654,83.25706,31.361380000000004,1.5374633,25.588367,84.21338,32.905308,1.5183889,25.664692,85.27408,33.09789,1.4990238,25.54834,87.22029,33.67703
1.275744,16.0787595,83.4031,17.108,1.2778951,16.046347,80.164856,16.22736,1.274594578906232,16.09903458320644,79.76157913813965,16.372412959043817,1.3302033826092754,17.66412808405062,81.40130790003921,19.57075008384272,1.320533141910791,22.48967886017737,81.39246159442004,25.242358476578104,1.3205836323337392,22.48867804264132,81.39079662671521,25.24135699385812,1.2743232,16.069128312,79.60810000000001,16.302500000000002,1.3244933,16.610636,79.24515,17.442577,1.3150121,17.115498,79.080765,17.782986,1.3030068,16.715857,79.29353,17.84651
1.432079,19.27676098,73.817,20.3778,1.471121,18.26128,58.634525,17.025904,1.4619024351548484,19.19725039614,65.0172421277745,17.908095334523217,1.452909230444783,20.01017452354191,73.73454211096717,20.503095053950155,1.3897609103227833,22.240663291607703,86.86870703895458,26.77004413630221,1.389784163096591,22.23966429437795,86.86485272506485,26.76828609045187,1.458462,14.969704026,76.75211999999999,16.76654,1.3978931,18.69694,79.49147,20.42411,1.4128407,18.529383,79.69595,20.8022,1.4165258,18.81445,78.857574,20.609402
1.449929,17.49836213,71.4089,18.1174,1.4630196,17.885963,72.42694,19.158783,1.4468403039999989,18.21376088551991,74.24871839999979,19.58468399999997,1.4518954894651817,17.018144149511244,75.5223376182952,21.529997948889903,1.3884632653526154,16.855834178790076,76.3599129544762,18.188886613837465,1.3884888281306775,16.85694137839515,76.35990084971465,18.19040618371175,1.4093038,19.70270514,77.63380000000001,21.48444,1.4528698,17.359766,78.04897,19.279291,1.4444975,16.40474,76.67205,18.3385,1.459551,15.450917,78.84689,17.731878
1.283055,32.29674086,86.4828,35.8371,1.3262221,31.802212,82.62066,33.926346,1.2977862479999938,31.69640017957983,84.25561540000012,34.59528980000025,1.353529061712791,30.03630722842968,77.43737638522312,30.981290083666565,1.4291559716510696,26.51398030977701,79.39053157479108,28.234388963840026,1.42916729917585,26.51160829521817,79.38927007967712,28.232243896623213,1.3732814,25.018500796,82.22054,27.92528,1.3345735,29.863853,83.3337,33.24467,1.2725037,31.63401,86.625534,35.40852,1.2980499,32.18483,85.53626,36.07936
1.257461,30.95122854,84.3025,32.8105,1.3219075,23.825869,74.71719,25.327848,1.4234475240000015,20.976764057280008,75.41100279999998,22.103840599999955,1.3259740337050634,26.071238137196385,74.77139781473394,24.123478956962952,1.398811527201705,22.58710244318784,76.71143837860673,23.07253774925819,1.3988329950590026,22.58616655236544,76.71109233860166,23.072259665386497,1.3926622,20.06402393,79.38076000000001,21.998700000000003,1.3190428,28.8094,82.9312,31.790672,1.3007791,30.333885,83.275986,33.092907,1.2817051,30.230194,86.07194,33.481373
1.253544,24.20689377,79.7194,24.1904,1.2575176,23.710464,77.80915,22.97643,1.26864677,23.216051820080043,78.51069720000082,23.17032599999998,1.2918270623848558,21.049228236376717,77.47172944206615,20.628578747244312,1.256449986950662,19.09782224801021,72.28232684247051,18.081133524559824,1.2565196198109407,19.097873058331817,72.28352347700033,18.08235267863518,1.2600542,27.062361866000003,80.66651999999999,27.49158,1.293685,23.367138,78.73235,24.562159,1.2908956,23.789225,80.22294,24.686928,1.2796186,24.04771,79.46394,24.48561
3.313886,30.88943182,28.8191,29.5005,3.1514742,29.868277,37.97388,28.650696,2.726845555999993,29.35960515040002,40.71938860000018,27.837050000000044,1.7957882201100313,26.8187636484412,62.77122398843289,27.714695770069103,1.679824465807327,24.402056911294316,73.80446222878014,27.57306316138868,1.67975324438781,24.400871558539844,73.80518661595102,27.571649555408094,1.7794162,29.239395796,60.367,27.23406,2.4409466,29.188023,45.841976,27.55252,1.8409829,31.370543,51.465614,29.356195,3.2418246,30.103214,37.961555,29.433878
1.452697,26.11710215,78.3128,29.7121,1.4599725,24.907536,79.956726,29.312428,1.461300868000002,25.130455351219965,75.34127539999999,27.605718399999965,1.4842153451007627,23.30310417702037,80.9682953949891,27.851602254779955,1.4869787552443294,21.206802474587413,78.63834921008517,24.402738592928984,1.4869708289891252,21.20652284689259,78.6375545879652,24.402266379183818,1.4845324,24.533899896,77.22731999999999,27.94986,1.4669654,25.88477,79.86145,30.136507,1.430911,24.784273,81.876305,29.105026,1.4692229,25.113943,79.03367,29.087294
1.542019,22.83730014,67.3777,23.7274,1.546935,21.667377,70.35164,23.809052,1.5322472259999946,21.953398316119845,71.67884040000014,23.964789899999925,1.5611327486264064,20.27011838214032,78.61184834850977,22.499187688833963,1.5706716089343882,19.54203410519129,73.8666840090923,23.25821546751101,1.570630629024405,19.542168425688,73.86762517328796,23.25794745238748,1.5555302000000002,22.886973668,75.90198000000001,27.021320000000003,1.4991177,23.367132,70.618256,24.101278,1.5141451,21.815166,70.95034,23.114328,1.4700586,22.676603,70.58652,23.206955
1.517288,16.77486784,79.3516,20.1968,1.5045831,15.417044,77.12779,19.010519,1.4953102413333372,16.404059728693387,77.93287220000062,19.287898599999927,1.4853421360132122,14.702309185879477,76.66479081889798,17.803433645421904,1.4554249736156553,15.480592429360229,71.37702261509973,16.97918485291892,1.4554226513609034,15.48208679166444,71.37864723565053,16.98099207349077,1.4340376,8.692564562,79.8357,10.43912,1.4991449,17.795307,80.66267,21.112934,1.5103309,17.148056,77.18025,19.66532,1.5219901,16.154362,81.024925,19.971941
1.431207,23.28181468,82.6885,27.5527,1.4530382,20.124187,82.710014,25.82661,1.427444180000002,23.18481740365993,82.53390940000014,27.37048280000002,1.5019439363969935,18.14053752338039,80.4858849741286,28.4946207261236,1.4687406639684588,19.695455519269508,80.52568072750081,23.7514609118966,1.4687382290586537,19.695455200296,80.52419093518945,23.75097331281229,1.4631422,22.375324546,82.64793999999999,26.99322,1.4311758,22.354485,82.53628,26.415874,1.4114784,24.260035,80.86291,27.912653,1.4332898,23.446184,81.141975,27.245293
1.431646,19.77646479,89.2119,25.2585,1.4369495,19.046307,82.1664,22.06369,1.446114052000001,19.62547994184002,82.5210637999999,23.41245379999999,1.4147776806636727,17.194003378901428,80.99982520553186,22.180615220668827,1.3820206933394006,16.77744178340961,82.66378073475029,20.61939280503958,1.382042408751893,16.778456310636905,82.66159335345205,20.61992901354206,1.4327592,19.183761526,81.4087,22.371559999999995,1.4413571,19.960104,84.48004,24.33791,1.4297177,20.364609,87.30989,25.702118,1.4327571,20.634005,85.91086,25.448277
1.540945,15.92598269,79.4479,19.4974,1.5028472,16.695747,79.93128,20.662445,1.4957989979999973,18.47461303861993,81.0074307999996,22.33425020000009,1.3956144625949265,22.437490415783227,83.02219917395327,26.346542110623624,1.4222200798409266,25.12733914097604,81.68109284419997,28.546210875890125,1.4222351103688933,25.12555958033843,81.67942766526379,28.544189467876645,1.3876996,23.578082882,83.32826000000001,27.0678,1.5029365,17.781027,79.27673,20.633745,1.523035,17.152628,77.86184,19.97116,1.5435055,16.267641,79.65889,19.950624
3.313886,30.88943182,28.8191,29.5005,3.1514742,29.868277,37.97388,28.650696,2.726845555999993,29.35960515040002,40.71938860000018,27.837050000000044,1.7957882201100313,26.8187636484412,62.77122398843289,27.714695770069103,1.679824465807327,24.402056911294316,73.80446222878014,27.57306316138868,1.67975324438781,24.400871558539844,73.80518661595102,27.571649555408094,1.7794162,29.239395796,60.367,27.23406,2.4409466,29.188023,45.841976,27.55252,1.8409829,31.370543,51.465614,29.356195,3.2418246,30.103214,37.961555,29.433878
1.547954,15.41358689,75.6316,18.0453,1.5544766,18.149605,79.0123,23.946543,1.5404595826666667,23.40203061113332,74.86436166666667,26.277516266666677,1.5203293752636435,19.091457655291,78.55521133707424,26.304863934637915,1.6780097838994434,22.431569855146517,73.94352305181516,26.296918399567826,1.6779343810499685,22.430606958082965,73.94402541534913,26.29540882771098,1.5379454,16.632483534,79.58932,20.42758,1.5382892,16.819084,78.83713,20.070982,1.4889189,16.032413,77.918594,18.071999,1.5193036,16.019764,77.65534,18.379202
1.63075,17.28740034,81.4794,22.9702,1.6444919,19.165852,76.92966,25.538551,1.5445535280000044,19.49752300705001,80.17376490000004,23.74362645000004,1.5754151642079706,21.74776506727664,81.70735866941268,27.271712456106115,1.4919506017381046,26.814878119804234,86.58385778969647,31.260349649975325,1.491938206698013,26.812396712714676,86.58017818684651,31.257194708067875,1.6365686,16.857705430000003,80.66308000000001,22.23924,1.6148827,17.127811,80.353546,22.071753,1.6170486,17.198164,81.28216,22.76268,1.622062,17.767014,79.40087,22.695919
1.613339,18.4840944,89.0156,26.5454,1.6134143,18.520184,88.33036,26.408941,1.611878471999997,18.518977763599928,88.67333459999941,26.465161600000307,1.6156127242841238,18.90511920243037,83.35091840518889,24.31096532438381,1.5639435030927478,14.744353899616268,77.45729027464238,20.052488313263776,1.5639012713182434,14.74608206486242,77.45692012663943,20.05322154364808,1.5984198,18.6317353,86.45128000000001,25.745120000000004,1.5630788,19.178362,84.36374,25.72429,1.5876751,19.570637,86.21321,26.884607,1.6035291,19.032553,83.30274,25.585857
1.568908,20.32383901,63.0449,20.1026,1.5665361,19.548729,62.458157,20.232769,1.5633305374714244,19.68587645980856,66.34965785357177,20.392817336428635,1.5364288067481895,17.196879307698392,64.63870073949685,19.800638993885094,1.5241286952075337,15.708988477877702,68.94120575964726,18.00182852082888,1.5241026759051763,15.710212148109363,68.94345340912294,18.00300673661285,1.5879868,19.216744796000004,76.95948000000001,23.3575,1.470652,20.796473,68.57799,20.436544,1.4866029,20.133944,70.769066,20.465717,1.4777417,21.757256,66.46655,21.16209
1.244738,21.2096905,79.58,21.0095,1.2537025,21.217344,78.145645,20.693176,1.2605417435999933,21.070251120857897,78.86844787000092,20.91797616000007,1.2897862579640718,21.813114355871203,77.63006271550543,20.948125163323635,1.2930305610429011,19.860346479077634,75.39271333024797,19.9423850687354,1.2930910289836544,19.86028259405276,75.39289620314914,19.9431663840211,1.271978,20.05980054,80.93258,20.55384,1.3119016,20.893414,78.81691,21.89662,1.31137,21.568804,76.89093,21.488464,1.2769421,21.036636,78.192375,21.07734
1.530694,22.3808447,82.6671,28.3203,1.4888963,21.266785,78.471375,27.291227,1.516696699999998,20.5459046769,83.2117128,25.889007999999976,1.5049071613451803,21.7530143233925,79.74473313920188,26.778312408873383,1.5367168729548517,22.332421561795574,76.78025129743621,26.214986260872763,1.5366937054157483,22.331594089722135,76.77993402825507,26.2136636831323,1.5551939999999995,21.960048682,81.02958,27.6869,1.51405,21.231363,82.123665,26.294722,1.5382524,22.771576,79.81021,27.703033,1.5520089,21.485569,83.72966,28.169199
1.340192,22.89965083,81.6963,25.0725,1.3261958,22.845463,78.6273,23.742874,1.3665511473333354,21.736517031340053,77.89732513333345,23.27990260000012,1.1919226724441296,19.36527332517614,72.43717982470866,23.915360804201207,1.3926385100362508,20.058990780980157,68.55374414093247,20.52771870087713,1.3926600558930609,20.058613676166736,68.55623203026158,20.52798366285713,1.4202068,22.03077955,73.44686,22.8262,1.4075458,23.238356,76.8303,25.13885,1.4151286,23.796276,76.45544,25.469303,1.4163654,23.578522,76.14756,25.235525
1.437753,22.79326993,82.9512,27.184,1.4284425,21.811153,82.788574,25.850895,1.374008062000003,18.397067697279976,76.12241120000014,21.12194499999997,1.3657006143370478,15.083102394487543,77.23293984669101,15.81156615902674,1.3655896449154976,15.585251255610329,68.95820066155288,15.573083787014564,1.36562016906298,15.58664128039032,68.9608232996331,15.575384157095254,1.4164158,14.601019368,77.65306000000001,17.04022,1.4431717,22.207932,80.94005,25.71888,1.4412388,22.762537,82.25572,26.502005,1.4659853,22.084282,82.96637,26.078743
1.39366,13.23832127,73.606,13.5801,1.3889618,13.523248,73.293335,13.442693,1.3904745619999943,13.206914827499928,73.0387877999998,13.52146600000007,1.381533704897844,11.72314724200231,72.6773234312916,11.510154294106174,1.3677376685428984,12.48636384141376,71.56451761544929,12.714580483545303,1.3677668491728423,12.488981831041002,71.56599410113624,12.7179323698514,1.3860946,11.673899226,64.84522,12.094359999999998,1.4036845,14.329889,74.51104,15.270376,1.3736688,13.962353,71.170265,14.680651,1.3811826,13.776678,72.68626,14.456177
1.253544,24.20689377,79.7194,24.1904,1.2575176,23.710464,77.80915,22.97643,1.26864677,23.216051820080043,78.51069720000082,23.17032599999998,1.2918270623848558,21.049228236376717,77.47172944206615,20.628578747244312,1.256449986950662,19.09782224801021,72.28232684247051,18.081133524559824,1.2565196198109407,19.097873058331817,72.28352347700033,18.08235267863518,1.2600542,27.062361866000003,80.66651999999999,27.49158,1.293685,23.367138,78.73235,24.562159,1.2908956,23.789225,80.22294,24.686928,1.2796186,24.04771,79.46394,24.48561
1.387719,2.92430118,78.594,3.1894,1.3882557,3.0238163,77.99148,2.9478498,1.389300818399989,3.218830308483985,78.30650715999984,3.488072559999982,1.40362485188175,6.4881508833229,74.84517254139344,5.854105583126993,1.395828040816829,13.658628976427206,70.96805974033956,14.353845571412291,1.3958459022264584,13.660727491965304,70.96981168337854,14.356536654846783,1.419034,8.558585312,75.33374,8.95556,1.3921702,4.768919,71.27642,4.9890347,1.4369866,3.9539442,75.42904,4.6974983,1.3898959,3.2744408,76.718185,3.769394
1.36268,10.72423111,13.4082,1.9594,1.3617786,10.820287,14.956284,2.4933398,1.356688397999995,10.70621281589992,15.08947259999991,2.211532599999981,1.3579532200056716,9.00861258138783,38.00675330333775,6.285159348523269,1.2967396872965484,9.25328920326953,68.22407422928615,8.868601663779227,1.2967895158038427,9.256649578130585,68.2266498828338,8.872859448277838,0.8919025999999999,6.534582276,17.8089,1.18192,1.0602266,12.28046,26.283482,4.721018,1.0834061,11.716695,17.411732,2.985958,1.3270102,10.430526,16.486408,1.7483368
1.542198,16.92450283,79.8284,20.836,1.4568506,17.795933,81.278915,21.756544,1.505791897999995,17.91301363750001,80.7030521999995,21.70117319999992,1.4242251611827887,19.310016394970543,78.22792888034355,22.806314176065868,1.3954106561255444,17.945041932202177,77.19685297051876,20.64280776633912,1.3954293008843297,17.94553524897657,77.19655361287757,20.64322348232282,1.494596,19.352017432,81.61804000000001,23.56028,1.5297735,17.44954,81.08773,21.232523,1.5186588,17.430965,79.613304,20.751387,1.5484848,16.726353,81.43311,20.940948
1.460991,22.18810663,73.5992,23.8584,1.4636126,22.580118,74.11273,24.083395,1.4597667740000049,22.18702584617994,73.8310868,23.911545199999782,1.4679040816482634,23.595482326623262,77.29918558775665,25.25825174758347,1.4857345596610472,21.50846170893201,73.9572095382997,24.18866298222012,1.485728334345627,21.50800585920044,73.958208426027,24.188229577634388,1.4668638,21.209832046,76.40968000000001,23.7106,1.4276528,22.805908,74.094246,24.11766,1.4748926,22.883446,74.06687,24.773865,1.439604,22.817633,73.82565,23.768648
1.478488,18.51628489,82.2404,22.5142,1.531762,17.748133,80.33496,20.450768,1.5216321700000013,17.131716385319976,79.87670860000007,20.762841400000035,1.5079850861961388,17.29239490932089,81.24339500669882,22.768066294262336,1.5509678214656129,17.08732375226512,78.31538792814374,21.24676010791905,1.5509332822964628,17.088354343082354,78.31470724850828,21.24720769288392,1.4517858,20.686195594,81.83742,24.609820000000003,1.4965903,18.255957,82.086464,22.245287,1.4893874,18.745974,84.08406,23.384756,1.5042466,18.350801,83.18017,22.624186
1.33327,27.13576901,84.4704,30.5608,1.3562466,27.050987,83.34282,29.49825,1.3457868820000023,26.588356930199875,82.85332459999918,29.61984639999978,1.3928361457848053,24.6519732699477,81.67119454623025,27.31913825893332,1.4690094214259168,28.62638927701197,87.9900321464776,33.92226842404762,1.4690104937264743,28.623389598426336,87.9859375922341,33.91833221468543,1.4370258,24.873591018000003,77.63144,27.23374,1.3788612,26.89632,81.810104,29.90543,1.3776797,27.643665,81.44682,30.19637,1.3443451,26.797266,84.062775,30.245615
1.455451,17.83592007,79.4729,20.6306,1.4015731,21.499523,82.53838,24.191656,1.4332267620000003,21.090933351599997,82.76665260000001,24.96335819999996,1.4160356909958205,20.956481298708635,81.87411849167637,24.812368689760877,1.4170392418312707,19.27383240063184,80.35189158862849,22.505872545801783,1.4170564200288926,19.274234377455716,80.35061202946937,22.50610142366443,1.4290418,19.61355324,80.82722,22.64516,1.4510244,19.140265,80.39419,21.89117,1.4441853,18.008516,80.926186,20.805618,1.4652257,17.89485,79.253136,20.5793
1.371635,18.87932505,76.5783,19.8304,1.3894069,18.90439,77.232635,20.112585,1.3824810380000017,18.69603100478009,76.98617300000039,19.878492200000014,1.4140129516292506,18.039720620742703,76.86082840726212,20.4309509992248,1.355112876012887,16.167778826886106,76.8938144621247,17.13918218802849,1.3551480119213526,16.169035871586875,76.89339769752897,17.140906119190994,1.3532744,19.802599114,79.34916,21.26794,1.4009519,18.87104,79.98984,20.84712,1.3764951,18.256794,79.37364,20.27076,1.3647763,17.717644,80.765434,19.609142
1.386857,18.91613083,80.8426,21.2082,1.4334062,15.699912,70.49652,16.387684,1.3535902139999976,14.991860034939975,66.68758099999995,15.368867800000023,1.4434752949440943,12.281439903345156,63.25782220078858,13.103485933587836,1.4107741229921429,13.83694574205192,67.36227692003312,14.665574758932,1.4107901484011462,13.838850035126594,67.36523482296111,14.668013940003274,1.2771664,12.304794892,56.33807999999999,12.52222,1.452553,20.59838,77.09336,22.746136,1.451256,18.96642,78.258606,21.344929,1.4308317,18.660603,77.40489,20.592684
1.486501,23.83649535,62.9601,22.3086,1.5252419,25.145254,67.85424,26.438744,1.6999572460000003,24.763733288299957,62.30830139999999,23.5657114,1.5169756697566774,25.635800885305272,72.45690392740138,24.774038525170912,1.542663423249615,22.676231742437604,70.8702009944462,24.006253012485384,1.5426383693180283,22.67547441129207,70.87209899571795,24.005945105225923,1.9945268,26.324639454,56.90576000000001,25.1293,2.4996204,25.08788,48.524117,23.730392,1.5390327,22.135736,70.39682,22.760107,1.533632,19.290588,76.25993,22.174604
1.531126,17.73915587,81.3854,22.105,1.539103,19.079758,77.91838,22.787575,1.5301773339999871,19.637685621840067,79.59631939999959,23.608598799999807,1.6303780327384287,22.749200183042174,74.8252058872647,27.320636425194635,1.631698352091237,28.03605163961145,77.1569864897195,32.10850783724625,1.6316438293260715,28.03344087663764,77.15659267880535,32.10537215304672,1.5549004,29.817542896,67.3685,30.48144,1.5407343,18.431961,78.678505,21.968958,1.5696886,20.790462,74.038445,23.115025,1.5109373,18.765215,78.61378,21.783457
1.365216,23.40785918,82.2491,26.2842,1.3937855,22.19951,77.56319,23.706264,1.4195445639999975,21.52624009713998,82.84020299999996,25.28274080000004,1.3864192178353625,21.04401166619311,78.18231453238421,23.19046306313605,1.42622821925608,20.82111967172266,75.84156706133994,22.51868018231822,1.4262401762088175,20.820634942681306,75.84147112646258,22.51839883606012,1.3995411999999998,20.847478028,82.11983999999998,23.97692,1.4107748,23.767342,80.62871,26.841627,1.3783607,22.49722,84.26337,26.129702,1.3868995,23.059698,83.28537,26.430801
